,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
3886,17667,116,1033,67,4.762173934797756,6.9411900550683745,4.219507705176107,3
3887,17668,15,93,2,2.772588722239781,4.543294782270004,1.0986122886681098,0
3888,17669,68,1916,43,4.23410650459726,7.558516743045645,3.784189633918261,3
3889,17670,11,110,228,2.4849066497880004,4.709530201312334,5.43372200355424,1
3890,17671,53,772,16,3.9889840465642745,6.650279048587422,2.833213344056216,0
3891,17672,110,1690,51,4.709530201312334,7.43307534889858,3.9512437185814275,3
3892,17673,218,1462,2,5.389071729816501,7.288244401020124,1.0986122886681098,2
3893,17674,27,672,75,3.332204510175204,6.511745329644728,4.330733340286331,3
3894,17675,705,8360,2,6.559615237493242,9.031333316150057,1.0986122886681098,2
3895,17676,77,922,5,4.356708826689592,6.827629234502852,1.791759469228055,2
3896,17677,303,9772,2,5.717027701406222,9.187378760338836,1.0986122886681098,2
3897,17678,16,207,264,2.833213344056216,5.337538079701318,5.579729825986222,1
3898,17679,30,729,53,3.4339872044851463,6.593044534142437,3.9889840465642745,3
3899,17680,11,96,24,2.4849066497880004,4.574710978503383,3.2188758248682006,0
3900,17682,118,1367,11,4.77912349311153,7.221105098182496,2.4849066497880004,2
3901,17684,15,145,44,2.772588722239781,4.983606621708336,3.8066624897703196,1
3902,17685,127,1907,17,4.852030263919617,7.553810852008231,2.8903717578961645,2
3903,17686,286,2478,8,5.659482215759621,7.8156105320351905,2.1972245773362196,2
3904,17690,252,1769,31,5.53338948872752,7.478734825567875,3.4657359027997265,2
3905,17691,19,134,359,2.995732273553991,4.90527477843843,5.886104031450156,1
3906,17692,46,672,128,3.8501476017100584,6.511745329644728,4.859812404361672,3
3907,17693,16,231,138,2.833213344056216,5.44673737166631,4.9344739331306915,1
3908,17694,15,184,142,2.772588722239781,5.220355825078324,4.962844630259907,1
3909,17695,35,779,132,3.58351893845611,6.659293919683638,4.890349128221754,3
3910,17696,115,1756,39,4.7535901911063645,7.471363088187097,3.6888794541139363,2
3911,17697,19,93,237,2.995732273553991,4.543294782270004,5.472270673671475,1
3912,17698,8,93,261,2.1972245773362196,4.543294782270004,5.568344503761097,1
3913,17700,142,1266,17,4.962844630259907,7.144407180321139,2.8903717578961645,2
3914,17701,24,109,253,3.2188758248682006,4.700480365792417,5.537334267018537,1
3915,17702,74,1353,31,4.31748811353631,7.21081845347222,3.4657359027997265,3
3916,17703,55,590,36,4.02535169073515,6.3818160174060985,3.6109179126442243,3
3917,17704,31,343,169,3.4657359027997265,5.840641657373398,5.135798437050262,3
3918,17705,103,963,4,4.6443908991413725,6.871091294610546,1.6094379124341003,2
3919,17706,382,3899,5,5.948034989180646,8.268731832117737,1.791759469228055,2
3920,17707,5,144,186,1.791759469228055,4.976733742420574,5.231108616854587,1
3921,17708,34,90,188,3.5553480614894135,4.51085950651685,5.241747015059643,1
3922,17709,7,17,170,2.0794415416798357,2.8903717578961645,5.14166355650266,1
3923,17711,23,246,11,3.1780538303479458,5.5093883366279774,2.4849066497880004,0
3924,17712,29,215,45,3.4011973816621555,5.375278407684165,3.828641396489095,0
3925,17714,10,92,321,2.3978952727983707,4.532599493153256,5.7745515455444085,1
3926,17715,1,384,201,0.6931471805599453,5.953243334287785,5.308267697401205,1
3927,17716,245,3072,23,5.5053315359323625,8.030409562130485,3.1780538303479458,2
3928,17718,6,83,233,1.9459101490553132,4.430816798843313,5.455321115357702,1
3929,17719,274,2466,38,5.616771097666572,7.810758116529357,3.6635616461296463,2
3930,17720,50,576,27,3.9318256327243257,6.3578422665081,3.332204510175204,0
3931,17722,115,1595,97,4.7535901911063645,7.3752557780097545,4.584967478670572,3
3932,17723,10,792,128,2.3978952727983707,6.675823221634848,4.859812404361672,3
3933,17724,40,300,72,3.713572066704308,5.707110264748875,4.290459441148391,3
3934,17725,192,2162,17,5.262690188904886,7.679251425953058,2.8903717578961645,2
3935,17727,66,645,16,4.204692619390966,6.470799503782602,2.833213344056216,0
3936,17728,165,1469,4,5.111987788356544,7.293017679772782,1.6094379124341003,2
3937,17730,218,3576,4,5.389071729816501,8.182279739259018,1.6094379124341003,2
3938,17731,67,493,80,4.219507705176107,6.202535517187923,4.394449154672439,3
3939,17732,18,93,373,2.9444389791664403,4.543294782270004,5.924255797414532,1
3940,17733,35,463,39,3.58351893845611,6.139884552226255,3.6888794541139363,3
3941,17734,43,422,54,3.784189633918261,6.0473721790462776,4.007333185232471,3
3942,17735,690,8439,3,6.53813982376767,9.040737587590003,1.3862943611198906,2
3943,17736,25,238,10,3.258096538021482,5.476463551931511,2.3978952727983707,0
3944,17737,10,108,10,2.3978952727983707,4.6913478822291435,2.3978952727983707,0
3945,17738,97,1029,20,4.584967478670572,6.937314081223682,3.044522437723423,2
3946,17739,47,861,12,3.871201010907891,6.759255270663693,2.5649493574615367,0
3947,17742,15,89,114,2.772588722239781,4.499809670330265,4.74493212836325,1
3948,17744,136,3412,4,4.919980925828125,8.135346948906706,1.6094379124341003,2
3949,17746,6,29,241,1.9459101490553132,3.4011973816621555,5.488937726156687,1
3950,17747,1,12,113,0.6931471805599453,2.5649493574615367,4.736198448394496,1
3951,17749,35,320,179,3.58351893845611,5.771441123130016,5.19295685089021,3
3952,17750,184,3747,6,5.220355825078324,8.228977643358313,1.9459101490553132,2
3953,17752,1,192,360,0.6931471805599453,5.262690188904886,5.8888779583328805,1
3954,17754,89,1816,1,4.499809670330265,7.504942068396171,0.6931471805599453,2
3955,17757,740,3318,2,6.608000625296087,8.107418811719974,1.0986122886681098,2
3956,17758,404,2054,20,6.003887067106539,7.628031126930335,3.044522437723423,2
3957,17759,90,697,18,4.51085950651685,6.548219102762372,2.9444389791664403,2
3958,17760,25,239,22,3.258096538021482,5.480638923341991,3.1354942159291497,0
3959,17761,19,398,33,2.995732273553991,5.988961416889864,3.5263605246161616,0
3960,17763,1,12,264,0.6931471805599453,2.5649493574615367,5.579729825986222,1
3961,17764,71,351,51,4.276666119016055,5.863631175598097,3.9512437185814275,3
3962,17765,56,143,159,4.04305126783455,4.969813299576001,5.075173815233827,3
3963,17767,21,128,16,3.091042453358316,4.859812404361672,2.833213344056216,0
3964,17768,98,1122,9,4.59511985013459,7.023758954738443,2.302585092994046,2
3965,17769,304,1850,13,5.720311776607412,7.523481312573497,2.6390573296152584,2
3966,17770,38,365,199,3.6635616461296463,5.902633333401366,5.298317366548036,3
3967,17771,54,287,57,4.007333185232471,5.662960480135946,4.060443010546419,3
3968,17772,50,55,11,3.9318256327243257,4.02535169073515,2.4849066497880004,0
3969,17774,153,508,97,5.0369526024136295,6.2324480165505225,4.584967478670572,3
3970,17775,3,72,255,1.3862943611198906,4.290459441148391,5.545177444479562,1
3971,17777,190,501,25,5.25227342804663,6.218600119691729,3.258096538021482,2
3972,17779,81,396,22,4.406719247264253,5.983936280687191,3.1354942159291497,0
3973,17781,12,34,160,2.5649493574615367,3.5553480614894135,5.081404364984463,1
3974,17783,67,354,73,4.219507705176107,5.872117789475416,4.30406509320417,3
3975,17785,13,67,54,2.6390573296152584,4.219507705176107,4.007333185232471,1
3976,17786,68,195,86,4.23410650459726,5.278114659230517,4.465908118654584,3
3977,17787,128,896,153,4.859812404361672,6.799055862058796,5.0369526024136295,3
3978,17788,5,211,74,1.791759469228055,5.356586274672012,4.31748811353631,1
3979,17789,14,74,282,2.70805020110221,4.31748811353631,5.645446897643238,1
3980,17790,189,835,27,5.247024072160486,6.728628613084702,3.332204510175204,2
3981,17791,10,46,30,2.3978952727983707,3.8501476017100584,3.4339872044851463,1
3982,17793,52,226,26,3.970291913552122,5.424950017481403,3.295836866004329,0
3983,17795,45,305,180,3.828641396489095,5.723585101952381,5.198497031265826,3
3984,17796,81,176,41,4.406719247264253,5.176149732573829,3.7376696182833684,0
3985,17797,111,498,23,4.718498871295094,6.212606095751519,3.1780538303479458,0
3986,17799,404,1753,23,6.003887067106539,7.469654172932128,3.1780538303479458,2
3987,17800,103,732,38,4.6443908991413725,6.597145701886651,3.6635616461296463,3
3988,17802,140,752,83,4.948759890378168,6.6240652277998935,4.430816798843313,3
3989,17805,10,478,74,2.3978952727983707,6.171700597410915,4.31748811353631,1
3990,17806,43,727,12,3.784189633918261,6.590301048196686,2.5649493574615367,0
3991,17809,61,2057,17,4.127134385045092,7.629489916393995,2.8903717578961645,2
3992,17811,828,4146,5,6.720220155135295,8.330140460246382,1.791759469228055,2
3993,17812,133,329,13,4.897839799950911,5.799092654460526,2.6390573296152584,0
3994,17813,348,752,15,5.855071922202427,6.6240652277998935,2.772588722239781,2
3995,17816,17,30,37,2.8903717578961645,3.4339872044851463,3.6375861597263857,1
3996,17817,33,67,5,3.5263605246161616,4.219507705176107,1.791759469228055,0
3997,17819,48,1031,72,3.8918202981106265,6.939253946041508,4.290459441148391,3
3998,17824,13,408,52,2.6390573296152584,6.013715156042802,3.970291913552122,0
3999,17827,215,1240,6,5.375278407684165,7.123672785204607,1.9459101490553132,2
4000,17828,67,667,23,4.219507705176107,6.504288173536645,3.1780538303479458,0
4001,17829,30,496,299,3.4339872044851463,6.208590026096629,5.703782474656201,3
4002,17830,23,92,2,3.1780538303479458,4.532599493153256,1.0986122886681098,0
4003,17831,2,12,34,1.0986122886681098,2.5649493574615367,3.5553480614894135,1
4004,17832,61,208,50,4.127134385045092,5.342334251964811,3.9318256327243257,3
4005,17835,59,344,3,4.0943445622221,5.84354441703136,1.3862943611198906,0
4006,17836,24,88,48,3.2188758248682006,4.48863636973214,3.8918202981106265,1
4007,17837,162,510,43,5.093750200806762,6.236369590203704,3.784189633918261,3
4008,17838,117,1831,27,4.770684624465665,7.513163545234075,3.332204510175204,2
4009,17839,52,257,43,3.970291913552122,5.552959584921617,3.784189633918261,3
4010,17841,7676,22834,2,8.945984124827898,10.0360497256191,1.0986122886681098,2
4011,17843,37,113,304,3.6375861597263857,4.736198448394496,5.720311776607412,1
4012,17844,5,52,107,1.791759469228055,3.970291913552122,4.68213122712422,1
4013,17846,1,1,86,0.6931471805599453,0.6931471805599453,4.465908118654584,1
4014,17848,51,398,82,3.9512437185814275,5.988961416889864,4.418840607796598,3
4015,17849,26,114,219,3.295836866004329,4.74493212836325,5.393627546352362,1
4016,17850,297,1733,373,5.697093486505405,7.458186157340487,5.924255797414532,3
4017,17852,24,53,12,3.2188758248682006,3.9889840465642745,2.5649493574615367,0
4018,17854,15,84,186,2.772588722239781,4.442651256490317,5.231108616854587,1
4019,17855,17,197,373,2.8903717578961645,5.288267030694535,5.924255797414532,1
4020,17856,15,842,2,2.772588722239781,6.736966958001855,1.0986122886681098,0
4021,17857,54,19256,5,4.007333185232471,9.865629909979887,1.791759469228055,2
4022,17858,197,2694,6,5.288267030694535,7.899153483343097,1.9459101490553132,2
4023,17859,23,102,305,3.1780538303479458,4.634728988229636,5.723585101952381,1
4024,17860,52,93,369,3.970291913552122,4.543294782270004,5.91350300563827,1
4025,17861,219,1985,4,5.393627546352362,7.593877844605118,1.6094379124341003,2
4026,17862,11,100,324,2.4849066497880004,4.61512051684126,5.783825182329737,1
4027,17863,148,2638,60,5.003946305945459,7.878155336503324,4.110873864173311,2
4028,17864,90,706,13,4.51085950651685,6.561030665896573,2.6390573296152584,2
4029,17865,370,5757,31,5.916202062607435,8.65834547117212,3.4657359027997265,2
4030,17866,9,174,143,2.302585092994046,5.1647859739235145,4.969813299576001,1
4031,17867,68,508,31,4.23410650459726,6.2324480165505225,3.4657359027997265,3
4032,17869,40,111,108,3.713572066704308,4.718498871295094,4.6913478822291435,1
4033,17870,270,1351,3,5.602118820879701,7.20934025660291,1.3862943611198906,2
4034,17871,10,182,205,2.3978952727983707,5.209486152841421,5.327876168789581,1
4035,17873,43,1035,81,3.784189633918261,6.943122422819428,4.406719247264253,3
4036,17874,46,221,186,3.8501476017100584,5.402677381872279,5.231108616854587,3
4037,17877,12,98,171,2.5649493574615367,4.59511985013459,5.147494476813453,1
4038,17878,26,401,44,3.295836866004329,5.996452088619021,3.8066624897703196,0
4039,17879,6,45,174,1.9459101490553132,3.828641396489095,5.1647859739235145,1
4040,17880,26,314,365,3.295836866004329,5.752572638825633,5.902633333401366,3
4041,17881,8,32,305,2.1972245773362196,3.4965075614664802,5.723585101952381,1
4042,17883,142,374,4,4.962844630259907,5.926926025970411,1.6094379124341003,2
4043,17884,113,817,4,4.736198448394496,6.706862336602747,1.6094379124341003,2
4044,17885,53,110,13,3.9889840465642745,4.709530201312334,2.6390573296152584,0
4045,17886,102,469,32,4.634728988229636,6.152732694704104,3.4965075614664802,3
4046,17887,10,30,130,2.3978952727983707,3.4339872044851463,4.875197323201151,1
4047,17888,65,973,22,4.189654742026425,6.881411303642535,3.1354942159291497,0
4048,17889,20,77,213,3.044522437723423,4.356708826689592,5.365976015021851,1
4049,17890,91,402,323,4.5217885770490405,5.998936561946683,5.780743515792329,3
4050,17891,34,393,163,3.5553480614894135,5.976350909297934,5.099866427824199,3
4051,17892,28,109,57,3.367295829986474,4.700480365792417,4.060443010546419,1
4052,17893,15,149,226,2.772588722239781,5.0106352940962555,5.424950017481403,1
4053,17894,192,404,72,5.262690188904886,6.003887067106539,4.290459441148391,3
4054,17895,15,127,45,2.772588722239781,4.852030263919617,3.828641396489095,1
4055,17896,2,288,24,1.0986122886681098,5.666426688112432,3.2188758248682006,1
4056,17897,108,222,173,4.6913478822291435,5.407171771460119,5.159055299214529,3
4057,17898,28,190,86,3.367295829986474,5.25227342804663,4.465908118654584,3
4058,17899,31,170,160,3.4657359027997265,5.14166355650266,5.081404364984463,1
4059,17900,6,73,191,1.9459101490553132,4.30406509320417,5.2574953720277815,1
4060,17901,19,24,30,2.995732273553991,3.2188758248682006,3.4339872044851463,1
4061,17904,34,59,22,3.5553480614894135,4.0943445622221,3.1354942159291497,0
4062,17905,33,406,72,3.5263605246161616,6.008813185442595,4.290459441148391,3
4063,17906,12,26,248,2.5649493574615367,3.295836866004329,5.517452896464707,1
4064,17908,54,169,374,4.007333185232471,5.135798437050262,5.926926025970411,3
4065,17911,39,223,10,3.6888794541139363,5.4116460518550396,2.3978952727983707,0
4066,17912,37,184,311,3.6375861597263857,5.220355825078324,5.7430031878094825,1
4067,17913,58,288,59,4.07753744390572,5.666426688112432,4.0943445622221,3
4068,17914,75,457,4,4.330733340286331,6.126869184114185,1.6094379124341003,0
4069,17917,92,184,46,4.532599493153256,5.220355825078324,3.8501476017100584,3
4070,17919,23,756,89,3.1780538303479458,6.6293632534374485,4.499809670330265,3
4071,17920,665,2473,5,6.501289670540389,7.813591552952433,1.791759469228055,2
4072,17921,142,425,65,4.962844630259907,6.054439346269371,4.189654742026425,3
4073,17923,1,50,283,0.6931471805599453,3.9318256327243257,5.648974238161206,1
4074,17924,31,1160,12,3.4657359027997265,7.057036981697891,2.5649493574615367,0
4075,17925,1,72,373,0.6931471805599453,4.290459441148391,5.924255797414532,1
4076,17926,21,306,134,3.091042453358316,5.726847747587197,4.90527477843843,3
4077,17928,23,140,46,3.1780538303479458,4.948759890378168,3.8501476017100584,0
4078,17929,5,108,12,1.791759469228055,4.6913478822291435,2.5649493574615367,0
4079,17930,39,1594,36,3.6888794541139363,7.374629015218945,3.6109179126442243,3
4080,17931,65,249,135,4.189654742026425,5.521460917862246,4.912654885736052,3
4081,17932,90,789,30,4.51085950651685,6.672032945461067,3.4339872044851463,3
4082,17934,21,478,52,3.091042453358316,6.171700597410915,3.970291913552122,3
4083,17935,29,82,139,3.4011973816621555,4.418840607796598,4.941642422609304,1
4084,17936,72,257,6,4.290459441148391,5.552959584921617,1.9459101490553132,0
4085,17937,43,1754,9,3.784189633918261,7.470224135899966,2.302585092994046,2
4086,17939,12,40,160,2.5649493574615367,3.713572066704308,5.081404364984463,1
4087,17940,18,9323,50,2.9444389791664403,9.140347000155648,3.9318256327243257,3
4088,17941,2,252,131,1.0986122886681098,5.53338948872752,4.882801922586371,1
4089,17942,2,38,8,1.0986122886681098,3.6635616461296463,2.1972245773362196,0
4090,17946,20,75,234,3.044522437723423,4.330733340286331,5.459585514144159,1
4091,17947,9,168,38,2.302585092994046,5.1298987149230735,3.6635616461296463,1
4092,17948,1,144,148,0.6931471805599453,4.976733742420574,5.003946305945459,1
4093,17949,70,30546,2,4.2626798770413155,10.32702176010517,1.0986122886681098,2
4094,17950,71,366,73,4.276666119016055,5.905361848054571,4.30406509320417,3
4095,17951,20,616,40,3.044522437723423,6.424869023905388,3.713572066704308,0
4096,17954,477,2221,6,6.169610732491456,7.706162970199576,1.9459101490553132,2
4097,17955,19,273,199,2.995732273553991,5.6131281063880705,5.298317366548036,1
4098,17956,1,1,250,0.6931471805599453,0.6931471805599453,5.5254529391317835,1
4099,17957,31,287,67,3.4657359027997265,5.662960480135946,4.219507705176107,3
4100,17958,7,84,117,2.0794415416798357,4.442651256490317,4.770684624465665,1
4101,17960,26,41,172,3.295836866004329,3.7376696182833684,5.153291594497779,1
4102,17961,249,560,22,5.521460917862246,6.329720905522696,3.1354942159291497,2
4103,17962,34,127,143,3.5553480614894135,4.852030263919617,4.969813299576001,1
4104,17964,98,294,32,4.59511985013459,5.68697535633982,3.4965075614664802,0
4105,17965,325,1532,38,5.786897381366708,7.334981878871814,3.6635616461296463,2
4106,17966,68,2571,38,4.23410650459726,7.85243908535751,3.6635616461296463,2
4107,17967,42,73,372,3.7612001156935624,4.30406509320417,5.921578419643816,1
